timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:38 (EET)","05:55 (EET)","11:20 (EET)","14:20 (EET)","16:39 (EET)","16:45 (EET)","18:00 (EET)","04:25 (EET)","23:20 (EET)","21:06 (EET)","01:34 (EET)","11 Nov 2022",1668150061,11-11-2022,DD-MM-YYYY,11,Friday,11,November,2022,AD,"Anno Domini",16-04-1444,DD-MM-YYYY,16,"Al Juma'a",الجمعة,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:39 (EET)","05:56 (EET)","11:20 (EET)","14:19 (EET)","16:38 (EET)","16:44 (EET)","17:59 (EET)","04:26 (EET)","23:20 (EET)","21:06 (EET)","01:34 (EET)","12 Nov 2022",1668236461,12-11-2022,DD-MM-YYYY,12,Saturday,11,November,2022,AD,"Anno Domini",17-04-1444,DD-MM-YYYY,17,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:39 (EET)","05:57 (EET)","11:20 (EET)","14:19 (EET)","16:38 (EET)","16:44 (EET)","17:59 (EET)","04:26 (EET)","23:20 (EET)","21:06 (EET)","01:34 (EET)","13 Nov 2022",1668322861,13-11-2022,DD-MM-YYYY,13,Sunday,11,November,2022,AD,"Anno Domini",18-04-1444,DD-MM-YYYY,18,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:40 (EET)","05:58 (EET)","11:21 (EET)","14:18 (EET)","16:37 (EET)","16:43 (EET)","17:58 (EET)","04:27 (EET)","23:20 (EET)","21:06 (EET)","01:35 (EET)","14 Nov 2022",1668409261,14-11-2022,DD-MM-YYYY,14,Monday,11,November,2022,AD,"Anno Domini",19-04-1444,DD-MM-YYYY,19,"Al Athnayn",الاثنين,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:41 (EET)","05:59 (EET)","11:21 (EET)","14:18 (EET)","16:37 (EET)","16:43 (EET)","17:58 (EET)","04:28 (EET)","23:21 (EET)","21:06 (EET)","01:35 (EET)","15 Nov 2022",1668495661,15-11-2022,DD-MM-YYYY,15,Tuesday,11,November,2022,AD,"Anno Domini",20-04-1444,DD-MM-YYYY,20,"Al Thalaata",الثلاثاء,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:42 (EET)","05:59 (EET)","11:21 (EET)","14:18 (EET)","16:36 (EET)","16:42 (EET)","17:57 (EET)","04:29 (EET)","23:21 (EET)","21:06 (EET)","01:36 (EET)","16 Nov 2022",1668582061,16-11-2022,DD-MM-YYYY,16,Wednesday,11,November,2022,AD,"Anno Domini",21-04-1444,DD-MM-YYYY,21,"Al Arba'a",الاربعاء,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:42 (EET)","06:00 (EET)","11:21 (EET)","14:17 (EET)","16:36 (EET)","16:42 (EET)","17:57 (EET)","04:29 (EET)","23:21 (EET)","21:06 (EET)","01:36 (EET)","17 Nov 2022",1668668461,17-11-2022,DD-MM-YYYY,17,Thursday,11,November,2022,AD,"Anno Domini",22-04-1444,DD-MM-YYYY,22,"Al Khamees",الخميس,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:43 (EET)","06:01 (EET)","11:21 (EET)","14:17 (EET)","16:35 (EET)","16:41 (EET)","17:56 (EET)","04:30 (EET)","23:21 (EET)","21:06 (EET)","01:37 (EET)","18 Nov 2022",1668754861,18-11-2022,DD-MM-YYYY,18,Friday,11,November,2022,AD,"Anno Domini",23-04-1444,DD-MM-YYYY,23,"Al Juma'a",الجمعة,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:44 (EET)","06:02 (EET)","11:22 (EET)","14:17 (EET)","16:35 (EET)","16:41 (EET)","17:56 (EET)","04:31 (EET)","23:21 (EET)","21:06 (EET)","01:37 (EET)","19 Nov 2022",1668841261,19-11-2022,DD-MM-YYYY,19,Saturday,11,November,2022,AD,"Anno Domini",24-04-1444,DD-MM-YYYY,24,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:45 (EET)","06:03 (EET)","11:22 (EET)","14:16 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:32 (EET)","23:22 (EET)","21:06 (EET)","01:37 (EET)","20 Nov 2022",1668927661,20-11-2022,DD-MM-YYYY,20,Sunday,11,November,2022,AD,"Anno Domini",25-04-1444,DD-MM-YYYY,25,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:45 (EET)","06:04 (EET)","11:22 (EET)","14:16 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:32 (EET)","23:22 (EET)","21:06 (EET)","01:38 (EET)","21 Nov 2022",1669014061,21-11-2022,DD-MM-YYYY,21,Monday,11,November,2022,AD,"Anno Domini",26-04-1444,DD-MM-YYYY,26,"Al Athnayn",الاثنين,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:46 (EET)","06:05 (EET)","11:22 (EET)","14:16 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:33 (EET)","23:22 (EET)","21:06 (EET)","01:38 (EET)","22 Nov 2022",1669100461,22-11-2022,DD-MM-YYYY,22,Tuesday,11,November,2022,AD,"Anno Domini",27-04-1444,DD-MM-YYYY,27,"Al Thalaata",الثلاثاء,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:47 (EET)","06:06 (EET)","11:23 (EET)","14:16 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:34 (EET)","23:22 (EET)","21:06 (EET)","01:39 (EET)","23 Nov 2022",1669186861,23-11-2022,DD-MM-YYYY,23,Wednesday,11,November,2022,AD,"Anno Domini",28-04-1444,DD-MM-YYYY,28,"Al Arba'a",الاربعاء,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:48 (EET)","06:07 (EET)","11:23 (EET)","14:15 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:35 (EET)","23:23 (EET)","21:06 (EET)","01:39 (EET)","24 Nov 2022",1669273261,24-11-2022,DD-MM-YYYY,24,Thursday,11,November,2022,AD,"Anno Domini",29-04-1444,DD-MM-YYYY,29,"Al Khamees",الخميس,4,"Rabīʿ al-thānī","رَبيع الثاني",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:48 (EET)","06:07 (EET)","11:23 (EET)","14:15 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:35 (EET)","23:23 (EET)","21:06 (EET)","01:40 (EET)","25 Nov 2022",1669359661,25-11-2022,DD-MM-YYYY,25,Friday,11,November,2022,AD,"Anno Domini",01-05-1444,DD-MM-YYYY,01,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:49 (EET)","06:08 (EET)","11:23 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:36 (EET)","23:23 (EET)","21:06 (EET)","01:40 (EET)","26 Nov 2022",1669446061,26-11-2022,DD-MM-YYYY,26,Saturday,11,November,2022,AD,"Anno Domini",02-05-1444,DD-MM-YYYY,02,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:50 (EET)","06:09 (EET)","11:24 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:37 (EET)","23:24 (EET)","21:07 (EET)","01:41 (EET)","27 Nov 2022",1669532461,27-11-2022,DD-MM-YYYY,27,Sunday,11,November,2022,AD,"Anno Domini",03-05-1444,DD-MM-YYYY,03,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:51 (EET)","06:10 (EET)","11:24 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:38 (EET)","23:24 (EET)","21:07 (EET)","01:41 (EET)","28 Nov 2022",1669618861,28-11-2022,DD-MM-YYYY,28,Monday,11,November,2022,AD,"Anno Domini",04-05-1444,DD-MM-YYYY,04,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:51 (EET)","06:11 (EET)","11:24 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:38 (EET)","23:24 (EET)","21:07 (EET)","01:42 (EET)","29 Nov 2022",1669705261,29-11-2022,DD-MM-YYYY,29,Tuesday,11,November,2022,AD,"Anno Domini",05-05-1444,DD-MM-YYYY,05,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:52 (EET)","06:12 (EET)","11:25 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:39 (EET)","23:25 (EET)","21:07 (EET)","01:42 (EET)","30 Nov 2022",1669791661,30-11-2022,DD-MM-YYYY,30,Wednesday,11,November,2022,AD,"Anno Domini",06-05-1444,DD-MM-YYYY,06,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:53 (EET)","06:12 (EET)","11:25 (EET)","14:14 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:40 (EET)","23:25 (EET)","21:07 (EET)","01:43 (EET)","01 Dec 2022",1669878061,01-12-2022,DD-MM-YYYY,01,Thursday,12,December,2022,AD,"Anno Domini",07-05-1444,DD-MM-YYYY,07,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:53 (EET)","06:13 (EET)","11:26 (EET)","14:14 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:40 (EET)","23:25 (EET)","21:08 (EET)","01:43 (EET)","02 Dec 2022",1669964461,02-12-2022,DD-MM-YYYY,02,Friday,12,December,2022,AD,"Anno Domini",08-05-1444,DD-MM-YYYY,08,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:54 (EET)","06:14 (EET)","11:26 (EET)","14:14 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:41 (EET)","23:26 (EET)","21:08 (EET)","01:44 (EET)","03 Dec 2022",1670050861,03-12-2022,DD-MM-YYYY,03,Saturday,12,December,2022,AD,"Anno Domini",09-05-1444,DD-MM-YYYY,09,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:55 (EET)","06:15 (EET)","11:26 (EET)","14:14 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:42 (EET)","23:26 (EET)","21:08 (EET)","01:44 (EET)","04 Dec 2022",1670137261,04-12-2022,DD-MM-YYYY,04,Sunday,12,December,2022,AD,"Anno Domini",10-05-1444,DD-MM-YYYY,10,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:56 (EET)","06:16 (EET)","11:27 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:43 (EET)","23:27 (EET)","21:08 (EET)","01:45 (EET)","05 Dec 2022",1670223661,05-12-2022,DD-MM-YYYY,05,Monday,12,December,2022,AD,"Anno Domini",11-05-1444,DD-MM-YYYY,11,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:56 (EET)","06:17 (EET)","11:27 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:43 (EET)","23:27 (EET)","21:09 (EET)","01:46 (EET)","06 Dec 2022",1670310061,06-12-2022,DD-MM-YYYY,06,Tuesday,12,December,2022,AD,"Anno Domini",12-05-1444,DD-MM-YYYY,12,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:57 (EET)","06:17 (EET)","11:28 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:44 (EET)","23:28 (EET)","21:09 (EET)","01:46 (EET)","07 Dec 2022",1670396461,07-12-2022,DD-MM-YYYY,07,Wednesday,12,December,2022,AD,"Anno Domini",13-05-1444,DD-MM-YYYY,13,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:58 (EET)","06:18 (EET)","11:28 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:45 (EET)","23:28 (EET)","21:09 (EET)","01:47 (EET)","08 Dec 2022",1670482861,08-12-2022,DD-MM-YYYY,08,Thursday,12,December,2022,AD,"Anno Domini",14-05-1444,DD-MM-YYYY,14,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:58 (EET)","06:19 (EET)","11:28 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:45 (EET)","23:28 (EET)","21:10 (EET)","01:47 (EET)","09 Dec 2022",1670569261,09-12-2022,DD-MM-YYYY,09,Friday,12,December,2022,AD,"Anno Domini",15-05-1444,DD-MM-YYYY,15,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:59 (EET)","06:20 (EET)","11:29 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:46 (EET)","23:29 (EET)","21:10 (EET)","01:48 (EET)","10 Dec 2022",1670655661,10-12-2022,DD-MM-YYYY,10,Saturday,12,December,2022,AD,"Anno Domini",16-05-1444,DD-MM-YYYY,16,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:00 (EET)","06:20 (EET)","11:29 (EET)","14:15 (EET)","16:32 (EET)","16:38 (EET)","17:53 (EET)","04:47 (EET)","23:29 (EET)","21:10 (EET)","01:48 (EET)","11 Dec 2022",1670742061,11-12-2022,DD-MM-YYYY,11,Sunday,12,December,2022,AD,"Anno Domini",17-05-1444,DD-MM-YYYY,17,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:00 (EET)","06:21 (EET)","11:30 (EET)","14:16 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:47 (EET)","23:30 (EET)","21:11 (EET)","01:49 (EET)","12 Dec 2022",1670828461,12-12-2022,DD-MM-YYYY,12,Monday,12,December,2022,AD,"Anno Domini",18-05-1444,DD-MM-YYYY,18,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:01 (EET)","06:22 (EET)","11:30 (EET)","14:16 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:48 (EET)","23:30 (EET)","21:11 (EET)","01:49 (EET)","13 Dec 2022",1670914861,13-12-2022,DD-MM-YYYY,13,Tuesday,12,December,2022,AD,"Anno Domini",19-05-1444,DD-MM-YYYY,19,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:02 (EET)","06:22 (EET)","11:31 (EET)","14:16 (EET)","16:33 (EET)","16:39 (EET)","17:54 (EET)","04:49 (EET)","23:31 (EET)","21:12 (EET)","01:50 (EET)","14 Dec 2022",1671001261,14-12-2022,DD-MM-YYYY,14,Wednesday,12,December,2022,AD,"Anno Domini",20-05-1444,DD-MM-YYYY,20,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:02 (EET)","06:23 (EET)","11:31 (EET)","14:16 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:49 (EET)","23:31 (EET)","21:12 (EET)","01:50 (EET)","15 Dec 2022",1671087661,15-12-2022,DD-MM-YYYY,15,Thursday,12,December,2022,AD,"Anno Domini",21-05-1444,DD-MM-YYYY,21,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:03 (EET)","06:24 (EET)","11:32 (EET)","14:17 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:50 (EET)","23:32 (EET)","21:12 (EET)","01:51 (EET)","16 Dec 2022",1671174061,16-12-2022,DD-MM-YYYY,16,Friday,12,December,2022,AD,"Anno Domini",22-05-1444,DD-MM-YYYY,22,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:03 (EET)","06:24 (EET)","11:32 (EET)","14:17 (EET)","16:34 (EET)","16:40 (EET)","17:55 (EET)","04:50 (EET)","23:32 (EET)","21:13 (EET)","01:52 (EET)","17 Dec 2022",1671260461,17-12-2022,DD-MM-YYYY,17,Saturday,12,December,2022,AD,"Anno Domini",23-05-1444,DD-MM-YYYY,23,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:04 (EET)","06:25 (EET)","11:33 (EET)","14:17 (EET)","16:35 (EET)","16:41 (EET)","17:56 (EET)","04:51 (EET)","23:33 (EET)","21:13 (EET)","01:52 (EET)","18 Dec 2022",1671346861,18-12-2022,DD-MM-YYYY,18,Sunday,12,December,2022,AD,"Anno Domini",24-05-1444,DD-MM-YYYY,24,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:04 (EET)","06:25 (EET)","11:33 (EET)","14:18 (EET)","16:35 (EET)","16:41 (EET)","17:56 (EET)","04:51 (EET)","23:33 (EET)","21:14 (EET)","01:53 (EET)","19 Dec 2022",1671433261,19-12-2022,DD-MM-YYYY,19,Monday,12,December,2022,AD,"Anno Domini",25-05-1444,DD-MM-YYYY,25,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:05 (EET)","06:26 (EET)","11:34 (EET)","14:18 (EET)","16:36 (EET)","16:42 (EET)","17:57 (EET)","04:52 (EET)","23:34 (EET)","21:14 (EET)","01:53 (EET)","20 Dec 2022",1671519661,20-12-2022,DD-MM-YYYY,20,Tuesday,12,December,2022,AD,"Anno Domini",26-05-1444,DD-MM-YYYY,26,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
